grid_id,9,10,11,12,13,14
3596,37.46938776,37.94117647,31.95744681,32.93181818,36.39583333,38.89795918
3665,25.34693878,26.43137255,22.91489362,22.06818182,23.60416667,26.28571429
3387,7.979591837,7.549019608,9.617021277,8.568181818,9.625,10.18367347
3668,13.24489796,13.03921569,12.74468085,10.25,9.458333333,12.06122449
3736,12.48979592,12.03921569,11.36170213,10.54545455,12.0625,12.55102041
3737,11.87755102,10.88235294,11.10638298,9.409090909,10.83333333,12.02040816
3458,2.693877551,3.37254902,3.404255319,3.090909091,1.958333333,3.224489796
3526,21.89795918,22.09803922,18.25531915,17.06818182,19.27083333,21.08163265
3666,38.18367347,38.21568627,35.29787234,35.90909091,36.02083333,39.55102041
3595,13.55102041,12.68627451,12.70212766,12.36363636,15.54166667,15
3525,4.755102041,4.784313725,5.14893617,4,5.145833333,5
3457,12.69387755,12.2745098,14.17021277,11.45454545,11.20833333,13.55102041
3598,5.918367347,7.098039216,5.553191489,5.227272727,4.645833333,5.653061224
3807,0.959183673,1.098039216,1.510638298,0.636363636,0.6875,0.571428571
3456,7.897959184,7.215686275,7.29787234,5.522727273,7.854166667,7.612244898
3808,2.734693878,2.862745098,3.872340426,2.613636364,2.729166667,2.87755102
3527,12.32653061,12.41176471,12.63829787,12.36363636,11.10416667,13
3878,2,2.078431373,2.595744681,1.590909091,1.708333333,1.673469388
3667,20.6122449,18.47058824,19.38297872,17.45454545,18.3125,21.51020408
3664,6.693877551,6.352941176,6.234042553,5.863636364,7.208333333,7.367346939
3879,2.448979592,2.470588235,3.106382979,2.409090909,2.479166667,2.469387755
3949,0.142857143,0.156862745,0.191489362,0.295454545,0.208333333,0.285714286
3950,2.612244898,2.509803922,3.063829787,2.386363636,2.458333333,2.244897959
3594,13.71428571,11.88235294,12.4893617,11.31818182,15.5,15.71428571
3524,8.448979592,7.843137255,8.042553191,7.113636364,9.770833333,9.591836735
3388,1.591836735,2.215686275,2.042553191,1.545454545,1.625,2.040816327
3317,4.632653061,4.784313725,5.787234043,5.522727273,5.854166667,6.040816327
3247,5.346938776,5.37254902,5.212765957,4.25,4.666666667,5.428571429
3318,1.040816327,1.882352941,1.659574468,2.045454545,2.375,2.530612245
3248,6.489795918,7.156862745,6.021276596,6.409090909,6.395833333,6.081632653
3319,1.163265306,1.784313725,1.553191489,1.772727273,2.020833333,2.387755102
3528,0.87755102,0.68627451,0.595744681,0.704545455,0.5625,0.897959184
3738,3.87755102,3.568627451,4.957446809,3.090909091,3.291666667,4.183673469
3597,11.59183673,13.03921569,11.76595745,10.11363636,10.89583333,11.51020408
3389,0.306122449,0.431372549,0.276595745,0.136363636,0.1875,0.204081633
3390,0.775510204,1,0.489361702,0.363636364,0.479166667,0.551020408
3178,9.673469388,10.92156863,7.531914894,9.045454545,7.875,7.387755102
3460,0.734693878,0.980392157,0.425531915,0.363636364,0.458333333,0.551020408
3530,0.142857143,0.37254902,0.234042553,0.159090909,0.1875,0.244897959
3179,3.816326531,4.176470588,2.595744681,3.590909091,2.833333333,2.775510204
3531,0.632653061,0.843137255,0.531914894,0.340909091,0.416666667,0.469387755
3601,0.06122449,0,0.021276596,0.045454545,0.041666667,0.020408163
3602,0.612244898,0.745098039,0.595744681,0.431818182,0.25,0.510204082
3108,7.12244898,6.862745098,5.340425532,5.363636364,4.979166667,5
3109,4.040816327,4.294117647,2.85106383,3.227272727,2.875,3.142857143
3039,1.87755102,1.745098039,2.29787234,1.840909091,1.6875,1.714285714
3672,0.244897959,0.431372549,0.276595745,0.295454545,0.208333333,0.346938776
3673,0.551020408,0.470588235,0.276595745,0.204545455,0.145833333,0.306122449
3593,4.428571429,3.843137255,4.042553191,3.704545455,4.416666667,4.428571429
3040,0.448979592,0.333333333,0.085106383,0.295454545,0.333333333,0.326530612
2970,1.816326531,1.823529412,2.191489362,1.818181818,1.75,1.795918367
3674,0.489795918,0.450980392,0.255319149,0.181818182,0.229166667,0.326530612
3675,0.346938776,0.490196078,0.425531915,0.318181818,0.083333333,0.306122449
2900,1.714285714,1.568627451,1.872340426,1.590909091,1.520833333,1.571428571
3745,0.612244898,0.549019608,0.468085106,0.318181818,0.270833333,0.551020408
2971,0.204081633,0.215686275,0.340425532,0.204545455,0.333333333,0.346938776
3523,5.755102041,5.215686275,4.617021277,3.840909091,5.104166667,5.959183673
2972,0.224489796,0.215686275,0.319148936,0.227272727,0.291666667,0.428571429
3605,0.163265306,0.235294118,0.255319149,0.136363636,0.0625,0.163265306
3880,1.204081633,0.921568627,1.361702128,0.886363636,0.854166667,0.795918367
3042,0.06122449,0.078431373,0.042553191,0,0.020833333,0.081632653
3535,0.142857143,0.31372549,0.234042553,0.068181818,0.020833333,0.163265306
3465,0.244897959,0.352941176,0.319148936,0.340909091,0.145833333,0.428571429
2901,1.530612245,1.607843137,1.553191489,1.636363636,1.4375,1.204081633
3534,0.06122449,0.078431373,0.085106383,0.022727273,0,0.020408163
2831,1.897959184,1.725490196,1.659574468,1.568181818,1.479166667,1.224489796
3604,0.06122449,0.156862745,0.106382979,0.022727273,0.020833333,0.040816327
3603,0.06122449,0.156862745,0.085106383,0.022727273,0,0.020408163
3455,1.918367347,2.117647059,2.340425532,1.772727273,2.5,2.163265306
3385,1.510204082,1.588235294,1.765957447,1.363636364,2.395833333,1.795918367
3384,1.693877551,1.784313725,1.617021277,1.295454545,1.625,1.714285714
3383,1.081632653,0.862745098,1.14893617,1.022727273,0.770833333,1.020408163
3453,4.346938776,4.333333333,4.106382979,3.272727273,3.770833333,4.306122449
3452,0.87755102,1.352941176,1.276595745,0.795454545,0.895833333,0.857142857
3382,1.612244898,1.37254902,1.744680851,1.227272727,1.4375,1.551020408
3381,0.857142857,0.745098039,0.957446809,0.795454545,0.708333333,0.836734694
3522,0.448979592,0.764705882,0.638297872,0.431818182,0.666666667,0.428571429
3451,0.142857143,0.352941176,0.276595745,0.227272727,0.208333333,0.163265306
3454,0.918367347,1.294117647,1.340425532,1.227272727,1.1875,0.93877551
3386,1.795918367,1.62745098,1.85106383,1.045454545,2.25,2.408163265
3316,1.081632653,1.470588235,1.617021277,0.977272727,1.541666667,1.816326531
2898,0.448979592,0.529411765,0.510638298,0.295454545,0.395833333,0.367346939
2968,0.408163265,0.31372549,0.340425532,0.113636364,0.333333333,0.387755102
2967,1,1.058823529,1.021276596,0.659090909,0.8125,0.775510204
3037,1.12244898,1.392156863,1.021276596,0.727272727,0.9375,0.93877551
3038,0.755102041,0.764705882,0.872340426,0.659090909,0.583333333,0.734693878
3177,1.979591837,2.215686275,2.021276596,1.590909091,1.625,2.163265306
3176,0.510204082,0.68627451,0.531914894,0.272727273,0.375,0.489795918
3106,2.653061224,2.176470588,1.489361702,1.022727273,1.395833333,1.204081633
3107,2.653061224,2.392156863,1.914893617,1.295454545,1.479166667,1.673469388
2897,0.612244898,0.607843137,0.382978723,0.409090909,0.3125,0.387755102
3036,2.346938776,2.058823529,2,1.068181818,1.3125,1.734693878
3249,2.612244898,3.31372549,2.446808511,3.795454545,3.979166667,3.530612245
3311,1.367346939,1.666666667,2.276595745,1.477272727,0.895833333,1.979591837
3310,0.285714286,0.450980392,0.319148936,0.113636364,0.145833333,0.285714286
3240,2.632653061,3,3.574468085,3.068181818,0.5625,2.979591837
3239,2.102040816,2.058823529,2,2.022727273,0.0625,1.979591837
3309,0.224489796,0.137254902,0.14893617,0.068181818,0.104166667,0.224489796
3735,7.183673469,8.921568627,7.276595745,5.545454545,3.729166667,7.040816327
3308,0.102040816,0.137254902,0.170212766,0.068181818,0.104166667,0.081632653
3238,2.102040816,1.941176471,2,1.977272727,0.0625,1.959183673
3805,9.244897959,10.54901961,9.446808511,6.886363636,3.145833333,7.897959184
2832,1.571428571,1.529411765,1.808510638,1.318181818,1.8125,1.326530612
3804,5.897959184,6.745098039,6.425531915,4.545454545,2.020833333,4.775510204
2833,1.734693878,1.921568627,1.914893617,1.568181818,2.083333333,1.632653061
4498,1,0.960784314,1.14893617,1.272727273,1.354166667,1.163265306
3237,1.93877551,1.843137255,1.893617021,1.954545455,0.020833333,1.93877551
3307,1.918367347,1.843137255,1.936170213,1.977272727,0.020833333,1.93877551
3874,7.469387755,8.31372549,7.936170213,5.318181818,2.708333333,5.367346939
3875,5.367346939,5.745098039,5.914893617,3.659090909,1.75,4.06122449
3377,1.897959184,1.843137255,1.914893617,1.954545455,0.041666667,1.93877551
3376,1.897959184,1.803921569,1.914893617,1.954545455,0.979166667,1.918367347
3945,1.714285714,0.607843137,1.85106383,0.795454545,0.166666667,1.102040816
3944,4.673469388,6.215686275,5.127659574,3.204545455,2.041666667,2.979591837
3943,6.244897959,8.764705882,7.446808511,3.977272727,2.583333333,3.87755102
4015,1.530612245,0.137254902,1.808510638,0.363636364,0,1.244897959
4016,3.469387755,0.215686275,3.510638298,1,0.020833333,2
4086,2.040816327,0.098039216,2.021276596,0.590909091,0,1.224489796
4428,1.448979592,1.098039216,1.191489362,1.113636364,1.291666667,1.163265306
3942,1.183673469,2.705882353,2.446808511,0.5,0.0625,0.795918367
3872,0.959183673,2.098039216,2.29787234,0.568181818,0.020833333,0.816326531
2904,0.326530612,0.68627451,0.808510638,0.545454545,0.625,0.632653061
2905,0.367346939,0.568627451,0.404255319,0.613636364,0.625,0.530612245
4429,1.06122449,1,1.063829787,1.045454545,1.229166667,1.06122449
2906,0.387755102,0.62745098,0.425531915,0.613636364,0.583333333,0.591836735
3871,0.693877551,1.745098039,2,0.431818182,0.0625,0.489795918
4359,1.102040816,0.882352941,1.063829787,1,1.166666667,1.040816327
2975,0.020408163,0.294117647,0.276595745,0.340909091,0.25,0.142857143
3045,0.102040816,0.254901961,0.276595745,0.181818182,0.229166667,0.224489796
4360,1.367346939,0.921568627,1.106382979,1.045454545,1.25,1.326530612
3115,0.020408163,0.117647059,0.234042553,0.136363636,0.145833333,0.163265306
3870,0.367346939,1.862745098,2.085106383,0.454545455,0.020833333,0.163265306
3116,0.12244898,0.039215686,0.085106383,0.090909091,0.125,0.183673469
3186,0.142857143,0.196078431,0.361702128,0.136363636,0.229166667,0.326530612
3941,0.897959184,0.68627451,0.723404255,0.318181818,0.104166667,0.551020408
3256,0.142857143,0.156862745,0.276595745,0.136363636,0.229166667,0.306122449
3940,1.040816327,2.156862745,2.340425532,0.954545455,0.041666667,1.795918367
3255,0.081632653,0.156862745,0.191489362,0.113636364,0.145833333,0.204081633
3325,0.142857143,0.196078431,0.382978723,0.431818182,0.1875,0.285714286
4290,1.489795918,0.960784314,1.14893617,0.931818182,1.041666667,1.408163265
4010,0.93877551,1.078431373,1.319148936,0.5,0.125,1.040816327
3395,0.163265306,0.333333333,0.489361702,0.477272727,0.25,0.306122449
4009,0.346938776,0.823529412,0.936170213,0.340909091,0,0.816326531
4220,1.571428571,1.137254902,1.170212766,0.977272727,1.145833333,1.551020408
3939,0.204081633,0.784313725,0.680851064,0.318181818,0.020833333,0.632653061
3466,0.12244898,0.31372549,0.446808511,0.431818182,0.208333333,0.326530612
4219,0.367346939,0.352941176,0.170212766,0.386363636,0.25,0.265306122
4150,1.591836735,1.098039216,1.042553191,0.931818182,1.125,1.183673469
3869,0,0.843137255,0.787234043,0.068181818,0,0
4151,1.612244898,1.215686275,1.042553191,0.909090909,1.145833333,1.142857143
4081,0.102040816,0.156862745,0.212765957,0.045454545,0.125,0.12244898
4082,1.612244898,1.294117647,1.042553191,0.931818182,1.1875,1.040816327
4083,3.12244898,2.37254902,1.936170213,1.795454545,2.395833333,1.87755102
4153,1.469387755,1.078431373,0.936170213,0.75,1.020833333,0.795918367
3170,2.408163265,2.607843137,3.489361702,2.886363636,1.229166667,2.142857143
3169,1.714285714,1.784313725,1.936170213,1.636363636,0.104166667,1.469387755
4154,1.265306122,1.137254902,0.829787234,0.795454545,1.125,0.755102041
4084,0.734693878,0.431372549,0.425531915,0.386363636,0.583333333,0.489795918
4012,0.755102041,1.176470588,0.531914894,0,0,0.12244898
4013,1.469387755,1.235294118,1.042553191,0.909090909,1.229166667,0.857142857
3881,1.285714286,1.117647059,1.14893617,0.909090909,0.854166667,0.816326531
3811,0.653061224,0.568627451,0.404255319,0.5,0.291666667,0.408163265
2969,0.06122449,0.176470588,0.042553191,0.022727273,0.020833333,0.204081633
3536,0.183673469,0.254901961,0.340425532,0.25,0.1875,0.244897959
4011,0.510204082,0.882352941,0.489361702,0.022727273,0,0.163265306
3873,0.040816327,0.058823529,0.063829787,0,0.083333333,0
4025,0.714285714,1.333333333,2.085106383,0.977272727,0.916666667,1.081632653
3315,0.346938776,0.411764706,0.29787234,0.318181818,0.333333333,0.224489796
3245,0.959183673,0.921568627,0.765957447,0.613636364,0.625,0.714285714
3246,1,1.058823529,0.723404255,0.522727273,0.5625,0.795918367
3396,0.102040816,0.156862745,0.255319149,0.25,0.104166667,0.183673469
3313,1.346938776,1.470588235,1.787234043,1.090909091,1.083333333,1.469387755
3314,1.428571429,1.31372549,1.553191489,1.136363636,1.291666667,1.102040816
3244,1.12244898,0.960784314,1.468085106,0.977272727,0.916666667,0.93877551
3167,0.020408163,0,0,0,0.020833333,0
3174,2.06122449,1.705882353,2.531914894,1.568181818,1.0625,2.306122449
3175,1.897959184,1.921568627,2.042553191,1.5,0.875,1.836734694
3105,2.632653061,2.254901961,1.957446809,1.159090909,1.020833333,1.489795918
3035,4.040816327,2.725490196,1.978723404,1.340909091,0.958333333,1.755102041
3241,0.489795918,0.647058824,0.70212766,0.75,0.395833333,1.224489796
4095,1.142857143,0.764705882,2.212765957,0.181818182,0.291666667,0.244897959
2966,1.183673469,1.078431373,0.893617021,0.340909091,0.333333333,0.775510204
3242,0.734693878,0.823529412,0.468085106,0.772727273,0.729166667,1.06122449
3172,0.510204082,0.450980392,0.255319149,0.5,0.375,0.857142857
3173,0.530612245,0.37254902,0.170212766,0.5,0.3125,0.918367347
4165,0.816326531,0.098039216,1.893617021,0.022727273,0.0625,0
3243,0.816326531,1.019607843,1.29787234,0.818181818,0.5,0.755102041
4235,0.836734694,0.098039216,1.872340426,0,0.083333333,0
2907,0.367346939,0.490196078,0.29787234,0.590909091,0.354166667,0.408163265
2977,0.06122449,0.117647059,0.170212766,0.045454545,0.166666667,0.285714286
2978,0.040816327,0.058823529,0.14893617,0.136363636,0.125,0.12244898
2908,0.346938776,0.549019608,0.276595745,0.545454545,0.3125,0.346938776
4305,0.87755102,0.039215686,1.872340426,0,0.041666667,0
4375,0.857142857,0.039215686,1.872340426,0,0.020833333,0
4445,0.87755102,0,0.957446809,0,0,0
4446,0.326530612,0,0.574468085,0,0,0
4515,0.795918367,0,0,0,0,0
4516,0.857142857,0,0,0,0,0
4586,0.857142857,0,0,0,0,0
4587,0.857142857,0,0,0,0,0
4657,0.857142857,0,0,0,0,0
2965,1.183673469,1.176470588,0.531914894,0.318181818,0.270833333,0.591836735
2964,0.755102041,0.784313725,0.638297872,0.568181818,0.229166667,0.653061224
4656,0.857142857,0,0,0,0,0
3034,1.795918367,1.274509804,0.829787234,0.590909091,0.270833333,0.816326531
4726,2.632653061,0,0,0,0,0
4725,2.836734694,0,0,0,0,0
4727,0.653061224,0,0,0,0,0
4724,3.142857143,0,0,0,0,0
4795,0.448979592,0,0,0,0,0
4794,1.551020408,0,0,0,0,0
3312,0.693877551,1.294117647,1.425531915,0.931818182,0.6875,1
3592,0.469387755,0.254901961,0.382978723,0.181818182,0.354166667,0.326530612
3732,0.387755102,0.607843137,0.382978723,0.159090909,0.229166667,0.12244898
3802,0.306122449,0.215686275,0.276595745,0.068181818,0.104166667,0.06122449
4080,0.346938776,0.039215686,0.234042553,0.068181818,0.083333333,0.06122449
4079,0.326530612,0.058823529,0.255319149,0.090909091,0.083333333,0.12244898
